monthly_income_amt,education_level_cd,gender_cd,age,marital_status_cd,job_position_cd,car_own_flg,work_exp_cd,accnt_cnt,credit_amt_max,credit_card_sum,accnt_open_due_cnt,wrst_delqbalance_max,cred_av
50.0,SCH,F,31,MAR,SPC,0,2,14.0,414.0,250.0,0.0,4.68,87.959
20.0,GRD,F,35,MAR,DIR,1,0,3.0,89.34,0.0,0.0,15.329,62.777
42.0,SCH,F,26,DIV,SPC,0,0,2.0,58.28,0.0,0.0,13.65,31.64
20.0,GRD,F,38,UNM,SPC,0,1,7.0,100.0,110.0,0.0,0.723,21.01
30.0,GRD,M,29,MAR,SPC,0,1,5.0,206.9,2.25,0.0,13.064,75.012
40.0,SCH,F,31,DIV,SPC,0,2,12.0,153.0,132.05,0.0,0.773,36.633
8.2,SCH,F,58,UNM,PNA,0,0,5.0,57.62,0.0,0.0,26.368,26.598
80.0,GRD,M,46,MAR,UMN,0,1,9.0,2800.0,425.0,1.0,11.487,489.662
20.0,SCH,F,22,MAR,SPC,0,0,8.0,104.72,100.0,0.0,0.0,38.523
60.0,GRD,M,46,MAR,SPC,1,2,3.0,800.0,0.0,0.0,0.0,346.362
54.0,SCH,M,65,MAR,WRP,0,1,3.0,178.8,20.0,0.0,0.0,69.866
15.0,UGR,F,24,UNM,SPC,0,0,2.0,13.78,0.0,0.0,1.42,10.06
50.0,GRD,M,43,MAR,SPC,1,0,8.0,150.0,41.0,1.0,4.063,32.712
30.0,UGR,F,26,MAR,SPC,0,1,4.0,50.0,50.0,0.0,0.0,28.908
50.0,SCH,F,42,MAR,WRK,0,0,19.0,1600.0,156.5,0.0,0.349,183.924
18.0,SCH,F,30,UNM,NOR,0,0,5.0,410.7,0.0,0.0,1.607,110.41
110.0,SCH,M,53,DIV,SPC,0,1,3.0,120.0,120.0,0.0,1.891,53.427
35.0,GRD,M,28,MAR,SPC,0,1,5.0,1105.0,30.0,0.0,0.0,470.17
35.0,SCH,F,49,MAR,UMN,0,2,15.0,229.04,50.0,0.0,8.144,60.856
50.0,SCH,M,28,MAR,SPC,1,0,3.0,26.4,0.0,0.0,9.332,26.4
40.0,UGR,M,30,UNM,SPC,0,0,1.0,31.08,0.0,0.0,0.0,31.08
50.0,UGR,M,31,MAR,WOI,0,1,5.0,120.0,0.0,0.0,5.607,44.472
25.0,UGR,F,23,UNM,SPC,0,0,1.0,25.19,0.0,0.0,0.0,25.19
20.0,SCH,F,35,MAR,SPC,0,2,8.0,254.0,89.0,0.0,5.361,85.589
50.0,GRD,M,32,MAR,SPC,0,2,4.0,17.58,0.0,0.0,6.124,14.328
30.0,UGR,M,28,UNM,SPC,0,0,1.0,54.94,0.0,0.0,6.11,54.94
57.0,SCH,M,23,UNM,SPC,1,0,2.0,29.14,0.0,1.0,2.769,29.14
28.0,UGR,F,39,MAR,UMN,0,1,8.0,264.32,37.0,0.0,4.592,60.355
32.5,GRD,M,24,CIV,WRK,0,0,2.0,10.0,10.0,0.0,0.0,5.5
30.0,SCH,M,24,MAR,SPC,0,0,2.0,52.99,0.0,0.0,10.617,33.105
30.0,SCH,M,19,UNM,BIS,0,0,1.0,9.0,0.0,0.0,0.0,9.0
28.0,SCH,M,38,MAR,WRK,0,1,2.0,10.0,0.0,0.0,0.0,9.65
70.0,GRD,F,48,MAR,UMN,0,0,9.0,314.1,121.0,0.0,0.56,68.575
25.0,SCH,M,36,UNM,SPC,0,1,4.0,70.0,70.0,0.0,0.964,25.19
27.0,SCH,M,45,WID,PNI,0,0,1.0,260.0,0.0,0.0,0.0,260.001
39.0,GRD,F,63,DIV,WRP,0,2,3.0,845.0,150.0,0.0,0.241,340.126
24.0,SCH,M,21,UNM,BIS,0,0,2.0,14.94,0.0,0.0,0.0,9.97
35.0,GRD,M,68,MAR,BIS,0,0,3.0,300.0,0.0,0.0,0.037,169.999
7.0,SCH,M,51,UNM,ATP,0,2,5.0,9.48,0.0,0.0,0.8,7.756
16.0,SCH,F,51,CIV,PNA,0,0,15.0,362.76,187.0,0.0,13.247,70.929
45.0,SCH,F,42,MAR,SPC,1,0,6.0,300.0,15.0,0.0,0.0,113.735
26.0,UGR,M,21,CIV,SPC,0,0,1.0,0.02,0.02,0.0,0.0,2.5
50.0,UGR,F,35,MAR,SPC,0,2,3.0,130.0,18.0,0.0,18.934,82.667
35.0,GRD,F,45,CIV,WRK,0,0,21.0,175.0,175.0,0.0,14.072,15.905
25.0,SCH,M,40,MAR,SPC,0,0,15.0,536.25,0.0,1.0,3.315,119.946
35.0,SCH,F,36,MAR,WRK,0,0,8.0,67.76,30.4,0.0,57.523,28.462
25.0,SCH,F,43,MAR,WRK,0,0,5.0,51.0,51.0,0.0,0.0,20.918
40.0,GRD,M,38,UNM,SPC,1,2,15.0,500.0,82.0,0.0,6.226,83.965
30.0,UGR,F,31,UNM,SPC,0,1,41.0,142.01,0.0,2.0,42.223,16.765
30.0,SCH,F,39,DIV,SPC,0,2,5.0,483.0,15.0,0.0,0.732,229.427
50.0,GRD,F,46,MAR,SPC,1,2,4.0,90.0,25.0,0.0,0.638,41.928
25.0,GRD,F,27,MAR,SPC,0,0,1.0,24.28,0.0,0.0,0.0,24.28
45.0,GRD,M,35,MAR,WOI,0,1,4.0,1493.07,19.5,0.0,0.0,509.482
35.0,SCH,M,50,UNM,BIS,0,0,4.0,218.0,75.0,0.0,2.159,84.25
19.0,SCH,F,55,UNM,SPC,0,1,2.0,24.39,0.0,0.0,4.592,17.73
35.0,SCH,F,36,MAR,SPC,0,1,10.0,30.86,0.0,0.0,0.0,18.424
17.0,SCH,F,46,DIV,SPC,0,2,8.0,400.0,73.0,0.0,0.0,73.763
30.0,SCH,M,46,CIV,SPC,0,1,1.0,521.34,0.0,0.0,0.0,521.341
120.0,GRD,M,44,MAR,WRK,1,2,27.0,780.0,212.8,0.0,362.738,121.857
26.0,GRD,F,24,UNM,WRK,0,0,5.0,30.18,13.6,1.0,2.807,21.592
75.0,SCH,M,37,UNM,BIS,1,0,9.0,723.54,0.0,0.0,20.096,265.965
30.0,GRD,F,31,MAR,SPC,0,1,5.0,47.0,0.0,0.0,2.405,25.62
50.0,UGR,M,28,MAR,WRK,0,1,7.0,1000.0,45.0,0.0,1.74,156.376
14.0,UGR,F,63,MAR,PNS,0,0,40.0,114.0,100.0,0.0,1.755,20.682
50.0,UGR,M,33,MAR,WRK,0,0,8.0,135.0,46.0,0.0,7.634,38.296
51.0,SCH,M,24,UNM,SPC,0,0,1.0,13.5,13.5,0.0,0.0,13.5
19.0,SCH,F,44,DIV,WOI,0,1,1.0,6.17,0.0,0.0,0.0,6.17
15.0,UGR,F,29,UNM,SPC,0,0,4.0,356.14,0.0,0.0,8.3,128.64
36.0,SCH,F,49,UNM,UMN,0,2,18.0,751.0,192.0,0.0,0.954,101.557
60.0,SCH,M,36,MAR,SPC,1,1,9.0,555.0,242.42,0.0,411.134,195.714
50.0,GRD,F,44,DIV,UNK,0,0,24.0,200.0,170.0,1.0,4.149,44.301
12.0,GRD,F,62,DIV,PNA,0,0,8.0,165.44,21.3,1.0,16.404,53.759
20.0,SCH,F,29,CIV,ATP,0,0,25.0,44.27,24.0,1.0,5.886,7.424
50.0,UGR,M,37,MAR,SPC,0,1,1.0,1850.0,0.0,0.0,0.0,1850.007
17.0,SCH,F,53,UNM,WRK,0,1,2.0,45.0,0.0,0.0,0.0,33.865
40.0,SCH,M,39,DIV,WRK,1,0,12.0,448.56,80.0,1.0,1.956,142.128
60.0,GRD,M,34,MAR,BIS,1,0,8.0,300.0,100.0,0.0,5.407,107.763
20.0,UGR,M,61,MAR,PNA,0,0,11.0,342.49,0.0,0.0,8.158,129.057
35.0,GRD,F,26,UNM,SPC,0,0,2.0,87.0,87.0,0.0,0.0,66.0
25.0,UGR,F,22,UNM,SPC,0,0,2.0,15.56,0.0,1.0,14.269,15.56
22.0,GRD,M,42,MAR,PNV,0,0,5.0,1547.0,0.0,0.0,0.0,477.061
200.0,GRD,M,44,MAR,UMN,1,0,12.0,1586.0,0.0,0.0,0.0,683.102
25.0,UGR,M,30,UNM,SPC,0,1,2.0,5.0,0.0,0.0,8.3,5.0
30.0,SCH,M,33,MAR,SPC,0,2,12.0,1445.0,0.0,0.0,3.832,190.211
50.0,GRD,M,32,MAR,UMN,1,1,4.0,735.0,50.0,0.0,9.06,262.0
15.0,SCH,F,47,DIV,NOR,0,0,6.0,15.0,0.0,0.0,1.053,6.934
55.0,SCH,F,32,UNM,SPC,0,1,3.0,44.0,44.0,0.0,4.602,19.44
30.0,SCH,M,35,MAR,SPC,0,0,9.0,790.0,15.0,0.0,0.0,104.476
25.0,GRD,F,29,DIV,SPC,0,0,2.0,43.03,0.0,0.0,0.0,35.975
30.0,SCH,M,50,CIV,WRK,0,0,2.0,55.2,0.0,0.0,0.0,52.6
32.5,SCH,F,37,MAR,BIU,1,1,22.0,52.55,5.47,0.0,27.314,16.271
25.0,GRD,F,29,DIV,SPC,0,0,3.0,40.0,0.0,0.0,152.674,17.367
0.0,SCH,F,41,UNM,NOR,0,0,9.0,150.0,0.0,0.0,9.952,63.33
6.412,GRD,F,59,MAR,PNA,0,0,4.0,70.0,0.0,0.0,0.022,44.27
29.0,UGR,M,23,MAR,SPC,0,0,2.0,12.18,0.0,0.0,0.0,11.64
48.5,UGR,M,33,UNM,SPC,0,0,8.0,15.0,0.0,0.0,0.0,6.188
80.0,GRD,F,32,MAR,BIS,0,0,4.0,3000.0,150.0,0.0,0.0,915.101
20.0,SCH,M,66,WID,WRK,0,0,9.0,164.45,0.0,0.0,0.0,29.39
25.0,SCH,M,23,UNM,SPC,0,0,1.0,27.05,0.0,0.0,0.0,27.05
25.0,SCH,F,34,MAR,BIS,0,0,8.0,120.0,155.0,1.0,9.306,71.968
60.0,GRD,M,38,MAR,SPC,1,1,2.0,240.0,240.0,0.0,17.006,165.0
35.0,GRD,F,25,UNM,ATP,0,1,6.0,1000.0,0.0,0.0,2.611,187.194
90.0,GRD,M,35,MAR,BIS,1,0,3.0,211.0,100.0,1.0,10.307,155.85
18.3,SCH,M,61,MAR,PNA,0,0,18.0,286.17,70.0,0.0,6.148,45.133
0.0,SCH,F,30,UNM,ATP,0,0,21.0,30.0,0.0,1.0,2.733,9.573
23.0,SCH,M,42,DIV,WRK,0,0,2.0,11.0,0.0,0.0,1.563,8.23
15.0,SCH,F,38,MAR,WRK,0,0,10.0,40.0,60.0,0.0,1.5,12.384
10.0,SCH,M,46,WID,PNI,0,0,1.0,8.35,0.0,0.0,0.0,8.35
16.0,SCH,M,26,UNM,BIU,1,0,2.0,100.0,0.0,0.0,0.0,63.75
40.0,UGR,M,28,MAR,SPC,0,0,11.0,1600.0,25.0,0.0,0.0,210.925
65.0,SCH,M,42,UNM,WRK,0,0,14.0,397.85,60.87,0.0,16.109,124.025
55.0,GRD,F,31,MAR,BIS,0,0,10.0,532.21,0.0,0.0,12.15,106.269
28.0,SCH,F,34,MAR,SPC,0,1,4.0,25.0,0.0,0.0,1.884,18.268
70.0,GRD,F,36,MAR,SPC,0,2,15.0,3000.0,20.0,2.0,162.838,521.346
71.0,GRD,M,30,UNM,SPC,0,0,8.0,1300.0,158.5,0.0,0.0,330.311
30.0,SCH,M,29,UNM,SPC,0,1,11.0,33.96,0.0,0.0,3.584,12.055
19.5,GRD,M,24,UNM,SPC,0,0,1.0,30.95,30.95,0.0,0.0,30.95
40.0,GRD,F,51,MAR,UMN,0,2,7.0,2450.0,0.0,0.0,29.777,475.665
50.0,GRD,M,32,UNM,SPC,0,0,1.0,0.0,0.0,0.0,0.0,15.0
25.0,SCH,M,33,UNM,WRK,0,1,1.0,5.0,0.0,0.0,7.3,5.0
250.0,GRD,M,30,UNM,BIS,0,0,4.0,2450.0,0.0,0.0,0.0,724.879
27.5,SCH,M,57,DIV,WRK,0,2,2.0,217.98,43.5,0.0,4.439,130.741
4.0,SCH,F,22,UNM,WRK,0,0,7.0,454.66,10.0,0.0,0.914,71.243
8.0,SCH,M,35,UNM,PNI,0,0,4.0,16.04,0.0,0.0,1.717,10.293
0.0,UGR,F,22,UNM,NOR,0,0,2.0,189.0,20.0,0.0,0.0,104.5
18.0,UGR,F,37,MAR,SPC,0,2,14.0,387.0,108.6,0.0,10.0,50.618
35.0,GRD,F,30,UNM,SPC,0,1,6.0,43.79,0.0,1.0,2.052,33.997
30.0,UGR,M,31,MAR,BIS,1,0,3.0,700.0,50.0,0.0,0.0,255.184
40.0,GRD,M,32,MAR,UMN,1,2,1.0,37.8,0.0,0.0,0.0,37.8
29.0,UGR,F,48,DIV,SPC,0,0,4.0,122.33,0.0,0.0,4.057,69.992
17.0,GRD,F,27,UNM,NOR,0,0,1.0,33.86,0.0,0.0,32.852,33.86
17.0,SCH,M,53,CIV,ATP,0,0,5.0,296.06,0.0,0.0,0.0,62.412
20.0,SCH,M,53,MAR,WRK,0,0,7.0,300.0,0.0,0.0,15.24,124.865
25.0,SCH,F,60,UNM,PNA,0,0,12.0,204.2,212.0,0.0,8.754,58.608
22.0,SCH,F,22,UNM,ATP,0,0,3.0,24.58,0.0,0.0,0.0,10.16
50.0,GRD,F,47,DIV,BIS,1,0,8.0,918.9,285.0,0.0,21.746,227.663
23.0,SCH,F,69,UNM,SPC,0,2,15.0,357.99,15.0,0.0,5.101,51.101
46.0,GRD,M,46,MAR,SPC,0,0,4.0,200.0,200.0,0.0,0.0,124.443
15.0,GRD,M,60,MAR,SPC,0,0,7.0,152.7,50.0,0.0,0.15,81.397
25.0,GRD,F,26,UNM,SPC,0,0,1.0,26.8,0.0,0.0,2.525,26.8
16.0,UGR,F,53,UNM,SPC,0,2,5.0,130.0,0.0,0.0,0.0,71.32
40.0,GRD,F,25,DIV,UMN,0,1,2.0,43.19,15.0,0.0,4.848,29.095
19.0,UGR,M,22,UNM,SPC,0,1,17.0,50.0,30.0,0.0,0.0,11.506
40.0,GRD,F,23,UNM,SPC,0,0,1.0,0.0,0.0,0.0,0.0,15.0
50.0,SCH,M,35,MAR,SPC,0,2,12.0,400.0,190.0,0.0,2.03,124.846
62.0,SCH,F,35,CIV,SPC,0,1,20.0,374.95,285.0,0.0,22.962,56.358
47.5,UGR,M,29,UNM,WRK,1,0,8.0,250.0,0.0,0.0,11.612,42.402
23.0,GRD,M,18,UNM,BIS,0,0,2.0,24.78,0.0,0.0,0.0,24.78
37.0,SCH,F,41,MAR,UMN,0,1,1.0,25.0,25.0,0.0,0.15,25.0
20.0,GRD,M,49,UNM,DIR,0,2,1.0,50.0,50.0,0.0,0.0,50.0
35.0,UGR,M,32,UNM,SPC,0,1,3.0,38.68,0.0,0.0,0.0,23.5
30.0,SCH,M,45,DIV,WRK,0,0,8.0,356.03,0.0,0.0,80.936,73.078
60.0,SCH,M,27,MAR,SPC,0,0,16.0,500.0,0.0,0.0,13.0,75.037
118.0,GRD,F,28,UNM,UMN,0,2,1.0,91.39,91.39,0.0,0.0,91.39
43.0,SCH,M,45,MAR,SPC,0,2,8.0,260.86,0.0,0.0,52.429,99.195
20.0,SCH,F,37,MAR,SPC,0,2,13.0,394.24,20.0,0.0,0.0,57.443
40.0,GRD,F,26,UNM,SPC,0,0,7.0,145.5,0.0,0.0,1.82,45.621
16.5,SCH,F,59,MAR,WRP,0,2,15.0,130.0,0.0,0.0,3.521,29.822
12.0,SCH,M,46,MAR,NOR,0,0,2.0,8.82,0.0,1.0,2.759,5.005
35.0,SCH,M,33,DIV,SPC,0,1,6.0,300.0,0.0,0.0,0.0,145.52
30.0,SCH,M,37,UNM,UMN,0,0,7.0,29.35,0.0,0.0,6.988,16.272
16.0,SCH,F,40,MAR,SPC,0,2,4.0,80.0,0.0,0.0,2.151,52.442
80.0,UGR,M,31,UNM,INP,0,1,7.0,125.0,30.0,0.0,8.823,41.758
25.0,SCH,F,33,DIV,NOR,0,0,3.0,15.39,0.0,0.0,8.627,12.04
40.0,SCH,M,30,UNM,SPC,0,0,3.0,121.25,0.0,1.0,133.156,52.657
49.0,SCH,M,23,MAR,UMN,0,0,3.0,20.74,0.0,0.0,0.0,15.79
35.0,SCH,F,29,UNM,ATP,0,0,2.0,179.0,0.0,1.0,231.715,175.426
76.0,GRD,M,41,MAR,BIS,1,0,14.0,2284.29,180.0,0.0,0.0,452.431
25.0,SCH,M,40,MAR,SPC,0,2,15.0,265.51,0.0,0.0,57.933,53.556
30.0,SCH,M,31,MAR,BIS,1,0,2.0,150.0,5.0,0.0,8.11,77.5
24.0,UGR,F,41,UNM,SPC,0,2,4.0,32.44,0.0,0.0,0.0,21.333
50.0,SCH,M,43,UNM,WRK,1,0,2.0,370.0,0.0,0.0,30.261,370.001
115.0,GRD,M,36,MAR,SPC,0,1,5.0,838.47,357.0,0.0,9.827,397.23
30.0,SCH,F,31,CIV,WRK,0,1,3.0,50.0,0.0,0.0,8.781,31.727
100.0,SCH,F,53,UNM,INP,1,2,9.0,1083.77,105.0,0.0,0.395,281.844
25.0,SCH,M,23,DIV,WRK,0,1,1.0,10.08,0.0,0.0,0.0,10.08
12.0,SCH,F,66,WID,PNA,0,0,121.0,39.0,20.0,0.0,1.845,6.863
24.5,SCH,F,55,WID,PNA,0,0,20.0,211.0,53.0,2.0,117.753,41.394
28.0,SCH,M,39,MAR,SPC,0,2,11.0,294.32,60.0,0.0,0.0,52.14
70.0,SCH,M,38,MAR,SPC,0,0,13.0,1500.0,0.0,0.0,0.0,195.92
25.0,SCH,F,25,MAR,SPC,0,0,1.0,41.94,0.0,0.0,0.0,41.94
20.0,GRD,F,67,WID,PNA,0,0,1.0,40.0,40.0,0.0,1.505,40.0
14.0,GRD,F,38,UNM,SPC,0,2,6.0,17.14,8.0,0.0,0.0,12.57
100.0,GRD,F,35,UNM,DIR,0,2,5.0,600.0,88.0,0.0,0.0,340.633
35.0,SCH,M,43,DIV,SPC,0,1,6.0,458.22,120.0,0.0,0.0,102.077
25.0,GRD,F,33,UNM,SPC,0,0,4.0,50.0,50.0,0.0,0.0,20.15
100.0,GRD,F,37,MAR,UMN,0,1,10.0,8500.0,0.0,0.0,25.155,1876.784
70.0,SCH,F,43,MAR,BIS,1,0,2.0,165.0,165.0,0.0,0.0,152.45
40.0,SCH,M,25,MAR,SPC,0,1,2.0,6.52,0.0,0.0,0.0,6.52
28.0,UGR,F,46,MAR,SPC,0,1,2.0,7.09,0.0,0.0,6.282,7.09
45.0,GRD,M,52,UNM,BIS,0,1,3.0,55.0,0.0,0.0,43.968,33.525
30.0,GRD,M,45,MAR,SPC,0,2,13.0,750.0,10.0,0.0,2.235,126.738
30.0,UGR,F,42,UNM,SPC,0,0,27.0,401.7,70.0,0.0,1.209,58.972
50.0,UGR,M,22,MAR,BIS,0,0,5.0,180.0,50.0,0.0,0.0,74.1
40.0,SCH,M,42,MAR,UMN,0,0,10.0,156.0,100.0,0.0,6.514,74.032
30.0,UGR,F,53,MAR,SPC,0,0,4.0,550.0,18.0,0.0,0.167,173.505
28.0,SCH,M,48,MAR,SPC,0,2,6.0,39.99,10.0,0.0,3.426,17.792
8.803,SCH,F,60,WID,PNA,0,0,1.0,137.88,0.0,0.0,0.0,137.88
30.0,GRD,M,29,MAR,SPC,0,0,9.0,150.0,0.0,0.0,0.0,50.174
28.0,GRD,F,50,WID,ATP,0,0,17.0,13.0,11.0,1.0,2.97,5.119
120.3,GRD,M,41,DIV,DIR,0,2,14.0,322.33,433.7,0.0,0.199,135.407
18.0,UGR,F,63,WID,SPC,0,0,17.0,236.0,45.0,1.0,0.0,35.007
25.0,SCH,F,44,MAR,SPC,0,2,14.0,333.0,0.0,0.0,1.352,68.612
35.0,SCH,M,34,MAR,SPC,1,0,2.0,16.0,0.0,0.0,11.675,16.0
12.0,SCH,F,27,MAR,WRK,0,0,24.0,7.94,0.0,0.0,0.0,5.033
60.0,SCH,M,21,MAR,ATP,0,0,2.0,1.0,0.0,0.0,0.0,2.5
19.5,UGR,F,24,UNM,SPC,0,0,8.0,26.28,0.0,1.0,2.338,14.249
30.0,UGR,M,29,MAR,SPC,0,1,7.0,65.4,30.0,0.0,3.677,27.583
20.0,SCH,F,55,MAR,SPC,0,2,9.0,150.0,89.0,0.0,3.837,53.407
40.0,SCH,M,23,MAR,WRK,0,0,9.0,55.0,15.0,0.0,0.732,18.105
28.0,GRD,F,39,DIV,UMN,0,2,3.0,184.7,0.0,0.0,0.0,107.2
18.0,UGR,F,23,MAR,SPC,0,0,1.0,9.99,0.0,0.0,0.0,9.99
35.0,SCH,F,43,CIV,SPC,0,1,10.0,165.92,97.0,0.0,6.5,59.448
20.0,SCH,F,40,MAR,WRK,0,0,9.0,83.66,0.0,0.0,4.232,26.89
45.0,UGR,M,37,MAR,DIR,0,2,2.0,20.88,0.0,0.0,0.0,16.04
35.0,SCH,M,54,UNM,SPC,0,0,4.0,24.0,5.0,0.0,3.689,17.667
70.0,GRD,F,20,CIV,SPC,0,0,3.0,8.12,0.0,0.0,0.0,5.413
20.5,GRD,F,55,MAR,SPC,0,2,5.0,200.0,0.0,0.0,0.0,75.918
10.67,UGR,F,60,MAR,SPC,0,0,7.0,295.0,0.0,0.0,0.0,86.023
60.0,UGR,M,26,UNM,BIS,0,0,1.0,100.0,100.0,0.0,6.651,100.0
45.0,SCH,M,33,MAR,SPC,0,2,12.0,2215.0,135.0,0.0,22.658,333.524
100.0,GRD,M,35,CIV,BIU,1,0,22.0,49.12,43.0,0.0,1.913,18.224
17.0,UGR,F,44,DIV,SPC,0,2,6.0,166.0,15.0,0.0,0.0,44.008
18.0,SCH,F,33,CIV,WRK,0,0,6.0,26.71,0.0,0.0,0.0,11.218
26.0,SCH,M,39,MAR,SPC,0,1,6.0,36.0,36.0,1.0,2.419,18.75
30.0,SCH,F,45,DIV,BIS,1,0,4.0,92.49,14.0,0.0,0.0,50.78
25.0,SCH,F,55,WID,WRK,0,2,14.0,300.6,220.5,0.0,3.937,109.571
12.621,GRD,F,58,UNM,PNA,0,0,10.0,174.0,178.94,0.0,0.0,55.947
40.0,GRD,F,44,MAR,SPC,1,2,6.0,3651.6,140.0,0.0,0.0,767.29
40.0,SCH,M,38,MAR,SPC,0,0,24.0,50.5,5.0,0.0,48.239,13.025
100.0,SCH,M,48,MAR,SPC,0,1,6.0,313.4,0.0,0.0,0.0,122.95
50.0,SCH,F,22,MAR,SPC,0,0,6.0,49.8,0.0,1.0,0.0,17.467
30.0,SCH,F,43,UNM,SPC,0,0,22.0,162.0,0.0,1.0,10.399,40.324
28.0,UGR,F,48,MAR,SPC,0,2,5.0,109.0,0.0,0.0,27.859,48.868
50.0,GRD,M,46,MAR,UNK,0,0,5.0,130.0,120.0,0.0,0.0,92.072
35.0,SCH,M,42,MAR,SPC,0,2,6.0,1628.0,163.69,0.0,4.783,309.802
30.0,SCH,M,41,UNM,SPC,0,0,12.0,69.8,105.0,0.0,43.147,21.133
100.0,GRD,M,27,MAR,UMN,1,0,6.0,2795.0,180.0,0.0,2.921,658.737
65.0,GRD,F,45,MAR,SPC,1,2,61.0,553.19,265.0,0.0,13.806,50.101
35.0,GRD,F,27,MAR,SPC,0,0,1.0,1200.0,0.0,0.0,0.26,1199.997
35.0,SCH,M,24,MAR,SPC,0,0,6.0,177.5,0.0,0.0,1.85,49.584
35.0,UGR,M,27,CIV,WRK,0,0,5.0,52.46,0.0,0.0,10.517,26.216
50.0,GRD,F,25,UNM,SPC,0,0,6.0,3000.0,54.5,0.0,0.0,594.782
26.0,SCH,F,25,CIV,NOR,0,0,5.0,224.2,0.0,0.0,45.755,108.696
30.0,UGR,M,56,UNM,SPC,0,2,9.0,644.52,120.0,0.0,0.025,207.045
47.0,SCH,M,25,UNM,SPC,0,0,1.0,300.0,0.0,1.0,8.404,300.001
30.0,GRD,F,30,UNM,SPC,0,1,11.0,103.41,0.0,0.0,11.85,33.576
11.0,SCH,M,61,MAR,PNA,0,0,10.0,63.81,43.0,0.0,1.278,33.499
37.0,GRD,F,46,MAR,SPC,0,0,6.0,30.0,0.0,0.0,15.759,19.942
35.0,UGR,M,27,UNM,SPC,1,0,3.0,11.07,6.88,0.0,35.815,9.673
16.0,SCH,F,40,UNM,WOI,0,1,3.0,35.45,0.0,0.0,7.994,34.643
25.0,SCH,F,23,UNM,SPC,1,0,13.0,15.0,0.0,0.0,0.0,4.162
17.0,UGR,F,50,UNM,SPC,0,2,2.0,60.0,0.0,0.0,0.0,50.805
70.0,GRD,M,33,MAR,DIR,0,0,6.0,22.03,16.0,0.0,1.435,13.42
30.0,UGR,M,53,DIV,SPC,0,0,6.0,71.53,0.0,0.0,1.653,26.23
30.0,UGR,F,22,UNM,SPC,0,0,1.0,3.73,0.0,0.0,0.35,3.73
25.0,UGR,F,54,UNM,SPC,0,0,21.0,160.0,34.38,0.0,0.547,29.211
40.0,UGR,M,41,UNM,WRK,0,0,1.0,3.14,0.0,0.0,3.136,3.14
47.5,GRD,F,32,UNM,SPC,0,1,6.0,2470.0,0.0,0.0,0.05,533.583
27.5,SCH,M,24,UNM,WRK,0,1,2.0,46.37,10.0,0.0,0.0,28.185
150.0,GRD,M,45,UNM,DIR,0,1,9.0,1600.0,200.0,0.0,23.432,466.279
18.0,GRD,F,47,MAR,SPC,0,2,7.0,200.0,0.0,0.0,1.501,34.634
70.0,SCH,M,36,MAR,BIS,0,0,7.0,74.0,74.0,0.0,14.515,30.15
30.0,SCH,M,40,MAR,SPC,1,0,4.0,256.32,0.0,0.0,0.0,156.846
40.0,SCH,F,43,MAR,WRK,0,0,1.0,1643.67,0.0,0.0,0.0,1643.667
50.0,GRD,M,48,DIV,SPC,0,2,3.0,1035.0,0.0,0.0,0.0,358.237
25.0,GRD,F,23,UNM,SPC,0,0,6.0,100.0,15.0,1.0,0.0,35.205
100.0,SCH,M,44,MAR,BIS,0,1,9.0,639.0,220.0,0.0,0.0,113.302
28.0,GRD,F,36,MAR,SPC,0,1,7.0,290.0,56.0,1.0,1.342,67.707
30.0,SCH,F,34,UNM,SPC,0,2,13.0,422.0,50.0,0.0,0.0,107.815
37.5,SCH,M,50,MAR,SPC,0,1,26.0,134.77,30.0,0.0,77.687,23.96
8.0,SCH,F,38,UNM,SPC,0,1,2.0,16.47,10.0,0.0,0.014,13.235
35.0,GRD,F,30,MAR,SPC,0,1,3.0,5000.0,50.0,0.0,180.397,1726.661
32.0,UGR,M,22,UNM,SPC,0,1,1.0,183.7,0.0,0.0,0.0,183.7
20.0,GRD,M,49,UNM,PNA,0,0,14.0,810.98,90.0,0.0,0.29,177.309
0.0,SCH,M,22,UNM,UMN,0,1,5.0,55.44,5.0,1.0,1.468,27.99
10.6,SCH,F,41,MAR,WRK,0,1,1.0,380.0,380.0,0.0,0.0,380.001
70.0,GRD,F,27,UNM,SPC,1,1,25.0,300.0,90.0,0.0,3.54,41.207
90.0,UGR,M,32,MAR,BIS,0,0,6.0,341.0,441.0,0.0,14.327,189.767
28.0,GRD,F,55,MAR,PNA,0,0,11.0,750.0,5.0,0.0,7.355,127.061
70.0,GRD,M,32,MAR,SPC,0,0,6.0,1006.0,0.0,0.0,9.265,222.015
25.0,SCH,F,24,MAR,SPC,0,1,6.0,60.0,0.0,0.0,4.93,37.817
25.0,SCH,F,26,MAR,SPC,0,1,6.0,113.0,108.14,0.0,0.0,49.468
25.6,SCH,M,22,UNM,SPC,0,0,1.0,62.84,62.84,0.0,0.0,62.84
27.0,UGR,M,21,UNM,SPC,0,1,1.0,30.27,0.0,0.0,0.0,30.27
90.0,SCH,M,40,MAR,INP,0,0,6.0,196.0,71.5,0.0,9.264,83.873
29.0,SCH,M,19,UNM,SPC,0,0,1.0,30.0,30.0,0.0,0.0,30.0
15.0,SCH,F,64,MAR,PNA,0,0,14.0,149.2,15.0,0.0,0.0,48.341
